Visitor_ID,Page_Views,Session_Duration,Bounce_Rate,Conversion_Rate,Traffic_Source,Exit_Pages,Load_Time,Visitor_Type,Location
3531,6,271.1,0.85,0.07,Direct,Product Page,1.82,Returning,Indianapolis
3532,10,285.24,0.94,0.09,Referral,Blog,2.14,New,San Antonio
3533,3,228.97,0.8,0.09,Organic,Checkout,1.76,New,Los Angeles
3534,5,298.31,0.98,0.09,Referral,Checkout,1.69,New,San Antonio
3535,4,54.9,0.75,0.07,Organic,Checkout,2.31,Returning,Charlotte
3536,5,346.35,0.66,0.07,Direct,Product Page,1.56,New,San Antonio
3537,2,122.75,0.69,0,Social Media,Product Page,2.74,New,Charlotte
3538,3,180.47,0.9,0.04,Social Media,Homepage,1.19,Returning,Indianapolis
3539,4,121.54,0.68,0.09,Referral,Homepage,0.93,Returning,New York
3540,6,192.7,0.76,0.07,Organic,Blog,1.81,Returning,Washington
3541,7,291.52,0.22,0.05,Direct,Product Page,2.14,New,Washington
3542,4,546.68,0.91,0.01,Direct,Blog,1.26,Returning,Washington
3543,7,198.17,0.45,0.02,Social Media,Contact Us,2.13,Returning,Phoenix
3544,4,117.12,0.16,0.06,Organic,Product Page,2,Returning,Houston
3545,5,200.8,0.8,0.09,Direct,Contact Us,2.51,Returning,San Francisco
3546,6,350.2,0.36,0.01,Organic,Product Page,1.95,New,Fort Worth
3547,9,127.72,0.18,0.02,Referral,Checkout,1.92,Returning,San Antonio
3548,3,160.48,0.26,0.07,Direct,Blog,2.21,New,Phoenix
3549,9,248.24,0.03,0.03,Referral,Homepage,2.16,Returning,Indianapolis
3550,6,104.45,0.09,0.02,Social Media,Checkout,1.93,Returning,New York
3551,2,70.37,0.59,0.02,Social Media,Homepage,1.35,Returning,Columbus
3552,9,45.38,0.87,0.05,Organic,Product Page,2.16,New,San Diego
3553,4,130.44,0.45,0.06,Referral,Contact Us,2.52,New,Jacksonville
3554,5,14.87,0.63,0.09,Social Media,Contact Us,1.24,Returning,Fort Worth
3555,5,262.75,0.81,0.05,Social Media,Checkout,1.47,Returning,San Francisco
3556,4,58.04,0.36,0.07,Direct,Homepage,1.63,Returning,Austin
3557,3,142.15,0.65,0.02,Direct,Blog,2.35,New,Columbus
3558,5,94.09,0.35,0.07,Direct,Blog,2.13,Returning,Fort Worth
3559,4,298.59,0.64,0.06,Direct,Blog,1.44,New,Denver
3560,3,569.83,0.22,0.02,Organic,Homepage,2.04,New,San Jose
3561,5,300.96,0.98,0.07,Referral,Contact Us,1.69,New,Denver
3562,6,234.6,0.08,0.02,Organic,Contact Us,1.78,Returning,Denver
3563,9,331.77,0.51,0.06,Direct,Checkout,1.63,New,Austin
3564,3,9.13,0.29,0.07,Referral,Homepage,1.57,Returning,Charlotte
3565,5,39.32,0.6,0.07,Social Media,Product Page,1.22,Returning,Philadelphia
3566,7,29.92,0.43,0.09,Direct,Product Page,2.27,Returning,San Diego
3567,5,31.01,0.31,0.09,Referral,Blog,3.12,New,Los Angeles
3568,2,90.53,0.25,0.08,Referral,Contact Us,1.93,New,Columbus
3569,5,227.82,0.18,0.09,Direct,Contact Us,2.19,New,Fort Worth
3570,7,36.54,0.78,0,Organic,Homepage,2.14,New,Chicago
3571,8,820.55,0.22,0.04,Direct,Homepage,2.21,New,Austin
3572,2,577.77,0.77,0,Referral,Checkout,1.5,New,Fort Worth
3573,3,1068.88,0.49,0.02,Organic,Homepage,1.86,Returning,Denver
3574,6,13.03,0.07,0.04,Organic,Checkout,1.79,New,Seattle
3575,3,571.95,0.17,0.09,Organic,Blog,2.31,New,San Jose
3576,6,488.49,0.89,0.05,Organic,Blog,2.05,New,Seattle
3577,10,697.16,0.6,0.06,Referral,Contact Us,2.48,New,San Francisco
3578,2,225.2,0.18,0.04,Referral,Contact Us,2.14,Returning,Philadelphia
3579,6,465.19,0.7,0.06,Direct,Contact Us,2.58,Returning,Seattle
3580,5,15.79,0.82,0.08,Referral,Product Page,2.4,New,Houston
3581,3,23.67,0.33,0.03,Direct,Checkout,1.96,Returning,Indianapolis
3582,4,37.85,0.56,0.09,Social Media,Blog,1.24,Returning,Indianapolis
3583,5,738.79,0.29,0.02,Referral,Checkout,2.29,New,Philadelphia
3584,5,18.94,0.08,0.09,Direct,Product Page,2.54,New,New York
3585,9,31.66,0.4,0,Organic,Product Page,2.02,Returning,Houston
3586,6,799.54,0.75,0.05,Organic,Blog,1.94,New,Dallas
3587,4,34.08,0.46,0.1,Referral,Blog,1.9,Returning,Philadelphia
3588,3,611.5,0.41,0.06,Social Media,Contact Us,1.92,Returning,Denver
3589,4,467.15,0.37,0.06,Organic,Product Page,1.98,New,San Francisco
3590,2,12.33,0.46,0.07,Direct,Contact Us,2.49,Returning,Columbus
3591,5,6.63,0.32,0.03,Direct,Blog,1.8,New,Houston
3592,4,229.32,0.61,0.01,Organic,Product Page,2.26,New,Seattle
3593,2,1760.82,0.06,0.03,Organic,Product Page,2.25,New,Fort Worth
3594,5,633.17,0.81,0.02,Organic,Homepage,2.09,New,Fort Worth
3595,11,111.33,0.17,0.09,Social Media,Product Page,2.61,Returning,Dallas
3596,4,146.48,0.63,0.09,Social Media,Contact Us,1.37,New,Austin
3597,6,147.26,0.45,0.03,Referral,Homepage,1.32,New,Phoenix
3598,2,397.48,0.77,0.08,Direct,Product Page,1.61,Returning,Denver
3599,4,125.17,0.83,0.02,Referral,Homepage,1.75,New,Houston
3600,9,47.98,0.2,0.02,Referral,Product Page,2.25,Returning,San Jose
3601,2,412.44,0.68,0.08,Direct,Checkout,1.84,New,Denver
3602,5,183.76,0.19,0.03,Direct,Contact Us,1.72,Returning,New York
3603,4,23.97,0.12,0.01,Direct,Contact Us,2.69,New,Austin
3604,5,468.27,0.93,0.07,Referral,Homepage,1.88,Returning,Charlotte
3605,3,264.07,0.16,0.1,Social Media,Checkout,2.14,Returning,Jacksonville
3606,4,201.63,0.23,0.06,Direct,Homepage,1.91,Returning,Seattle
3607,5,335.65,0.13,0.03,Organic,Homepage,2.88,Returning,Phoenix
3608,7,211.18,0.47,0.04,Social Media,Blog,2.21,New,San Francisco
3609,6,313.6,0.92,0.06,Social Media,Homepage,2.33,New,Seattle
3610,5,606.33,0.26,0.07,Social Media,Product Page,1.76,New,San Diego
3611,7,285.2,0.54,0.09,Social Media,Blog,2.79,New,Houston
3612,5,323.29,0.41,0.09,Direct,Blog,2.33,New,Denver
3613,9,285.46,0.34,0.09,Referral,Homepage,1.55,Returning,Austin
3614,5,227.26,0.57,0.06,Organic,Blog,2.08,Returning,Los Angeles
3615,5,56.61,0.56,0.04,Organic,Contact Us,2.83,New,San Antonio
3616,8,122.7,0.36,0.07,Referral,Blog,2.73,New,San Antonio
3617,4,354.38,0.85,0.07,Referral,Blog,0.87,New,Houston
3618,2,166.26,0.05,0.02,Social Media,Product Page,1.88,Returning,Indianapolis
3619,5,156.33,0.09,0.05,Direct,Contact Us,1.91,Returning,Fort Worth
3620,3,427.22,0.99,0.02,Organic,Blog,1.95,Returning,Charlotte
3621,2,1.68,0.75,0.09,Social Media,Product Page,1.41,Returning,San Antonio
3622,5,340.89,0.8,0.03,Social Media,Contact Us,2.04,Returning,Denver
3623,8,201.55,0.6,0.08,Direct,Blog,1.68,Returning,Denver
3624,3,141.85,0.42,0.04,Organic,Homepage,2.65,New,San Francisco
3625,4,124.9,0.63,0.08,Referral,Blog,1.83,New,Phoenix
3626,11,56.94,0.09,0.02,Social Media,Contact Us,1.1,Returning,San Francisco
3627,4,122.05,0.76,0.08,Organic,Blog,2.56,Returning,Philadelphia
3628,7,148.99,0.54,0.02,Organic,Contact Us,1.46,New,Los Angeles
3629,1,172.58,0.96,0.05,Social Media,Homepage,2.44,Returning,Phoenix
3630,3,334.7,0.64,0.01,Organic,Blog,1.26,New,Seattle
3631,2,181.31,0.15,0.05,Direct,Contact Us,1.37,New,Phoenix
3632,6,477.31,0.48,0.08,Organic,Product Page,1.12,New,Dallas
3633,3,306.28,0.06,0.08,Direct,Blog,2.05,New,San Antonio
3634,5,63.07,0.75,0.01,Social Media,Homepage,2.75,New,Indianapolis
3635,8,97.38,0.5,0.05,Organic,Product Page,1.15,New,San Jose
3636,8,24.77,0.37,0.09,Direct,Blog,1.53,New,Dallas
3637,2,874.09,0.97,0.07,Direct,Contact Us,2.6,New,Philadelphia
3638,6,652.92,0.94,0.01,Organic,Checkout,2.74,New,San Jose
3639,7,26.58,0.95,0.03,Social Media,Product Page,2.12,New,Phoenix
3640,3,256.05,0.22,0.06,Referral,Contact Us,1.71,Returning,Dallas
3641,4,968.69,0.73,0.02,Referral,Product Page,2.22,New,Dallas
3642,8,412.48,0.95,0.07,Organic,Blog,1.98,New,Jacksonville
3643,6,203.07,0.57,0.06,Organic,Homepage,2.34,New,Charlotte
3644,5,82.77,0.21,0.02,Referral,Homepage,1.98,Returning,Philadelphia
3645,2,98.15,0.82,0.06,Social Media,Product Page,1.69,Returning,Philadelphia
3646,6,399.81,0.88,0.08,Direct,Checkout,1.46,New,Jacksonville
3647,5,455.02,0.7,0.04,Referral,Blog,1.57,Returning,Phoenix
3648,8,225.67,0.29,0.02,Social Media,Contact Us,2.09,Returning,Dallas
3649,3,38.67,0.19,0.07,Referral,Blog,1.5,New,San Diego
3650,5,814.83,0.62,0.01,Social Media,Checkout,2.46,New,Austin
3651,4,558.84,0.48,0.08,Referral,Contact Us,1.49,Returning,Houston
3652,7,45.43,0.67,0.09,Social Media,Checkout,1.88,New,Washington
3653,9,17.52,0.11,0.1,Social Media,Blog,0.69,New,San Jose
3654,6,230.28,0.14,0.04,Social Media,Blog,1.99,New,Washington
3655,13,100.28,0.36,0.06,Direct,Product Page,2.22,New,Columbus
3656,3,99.91,0.26,0.09,Social Media,Checkout,2.36,New,Dallas
3657,7,27.38,0.62,0.02,Referral,Homepage,2.07,New,New York
3658,5,919.76,0.37,0,Social Media,Checkout,2.02,New,Charlotte
3659,6,531.88,0.68,0.04,Social Media,Checkout,1.99,Returning,Los Angeles
3660,11,36.26,0.77,0.09,Organic,Contact Us,1.68,Returning,Philadelphia
3661,7,627.69,0.19,0.05,Social Media,Contact Us,2.13,Returning,San Jose
3662,4,344.61,0.92,0.05,Social Media,Product Page,2.87,New,Seattle
3663,8,118.11,0.79,0.07,Organic,Homepage,2.45,New,San Diego
3664,6,614.97,0.63,0.06,Direct,Blog,2.19,New,Washington
3665,4,273.41,0.91,0.01,Social Media,Homepage,1.96,Returning,San Diego
3666,4,566.49,0.27,0.06,Organic,Homepage,2.02,Returning,Houston
3667,7,190.05,0.42,0.06,Social Media,Homepage,2.53,New,Austin
3668,8,208.34,0.09,0.06,Direct,Product Page,2.44,New,Houston
3669,3,103.17,0.46,0.07,Referral,Product Page,2.48,Returning,Denver
3670,8,147.16,0.51,0.05,Social Media,Homepage,2.87,New,Charlotte
3671,6,251.63,0.62,0.09,Referral,Blog,2.32,Returning,San Jose
3672,8,881.57,0.06,0.05,Organic,Blog,2.86,New,Charlotte
3673,3,274.98,0.03,0.05,Social Media,Blog,3.37,Returning,Dallas
3674,3,47.83,0.42,0.08,Organic,Product Page,1.22,Returning,Fort Worth
3675,7,2.11,0.19,0.08,Referral,Contact Us,2.02,Returning,Austin
3676,6,571.12,0.76,0.06,Social Media,Blog,1.61,Returning,Charlotte
3677,6,135.92,0.67,0.01,Referral,Contact Us,1.97,New,Dallas
3678,4,113.49,0.33,0.03,Organic,Homepage,2.95,New,Fort Worth
3679,3,483.93,0.05,0,Direct,Blog,2.77,New,San Antonio
3680,7,872.12,0.18,0.03,Direct,Homepage,2.17,New,Chicago
3681,7,413.55,0.69,0.06,Direct,Homepage,2.21,Returning,Jacksonville
3682,7,57.29,0.99,0.08,Organic,Checkout,1.7,Returning,San Francisco
3683,5,148.97,0.33,0.06,Direct,Homepage,2.63,New,Austin
3684,4,427.38,0.8,0,Social Media,Homepage,1.72,Returning,Houston
3685,4,712.31,0.87,0.03,Direct,Product Page,2.33,New,Charlotte
3686,7,1971.4,0.05,0.06,Referral,Homepage,1.69,Returning,San Diego
3687,5,214.96,0.92,0.07,Social Media,Blog,1.68,Returning,Fort Worth
3688,4,518.68,0.47,0.09,Referral,Product Page,2.53,New,Jacksonville
3689,3,14.33,0.96,0.1,Referral,Checkout,1.84,Returning,Seattle
3690,3,100.99,0.54,0.09,Referral,Checkout,2.13,New,San Francisco
3691,3,139.33,0.24,0.05,Referral,Homepage,1.81,Returning,Jacksonville
3692,6,1113.02,0.97,0.07,Social Media,Contact Us,2.16,New,Philadelphia
3693,5,1.02,0.24,0.02,Organic,Checkout,2.02,New,Philadelphia
3694,5,110.46,0.88,0.01,Social Media,Checkout,2.11,New,Chicago
3695,4,799.55,0.17,0.01,Direct,Checkout,2.16,New,Austin
3696,8,109.88,0.67,0.02,Direct,Blog,2.72,New,Houston
3697,7,76.49,0.41,0,Organic,Contact Us,1.71,Returning,San Francisco
3698,4,392.9,0.97,0.09,Direct,Homepage,3.32,New,Indianapolis
3699,3,410.35,0.18,0.05,Social Media,Homepage,1.79,New,San Jose
3700,4,191.7,0.41,0.08,Direct,Product Page,1.67,New,Jacksonville
3701,7,880.77,0.64,0.09,Direct,Blog,1.91,New,San Francisco
3702,9,67.96,0.98,0.1,Referral,Contact Us,2.3,Returning,Houston
3703,8,733.99,0.3,0.09,Social Media,Product Page,1.5,Returning,Jacksonville
3704,3,422.57,0.4,0.07,Referral,Contact Us,2.55,New,Austin
3705,5,137.76,0.46,0.04,Organic,Checkout,1.92,New,San Jose
3706,6,493.38,0.25,0.06,Social Media,Contact Us,0.84,New,Denver
3707,7,42.88,0.82,0.08,Referral,Product Page,2.5,New,Seattle
3708,6,42.12,0.09,0.09,Social Media,Blog,1.83,New,New York
3709,5,797.51,0.7,0.1,Direct,Blog,1.73,Returning,Washington
3710,8,29.87,0.53,0.07,Organic,Checkout,2.38,Returning,San Antonio
3711,7,1.23,0.24,0.05,Direct,Homepage,1.95,Returning,Washington
3712,4,147.81,0.49,0.1,Direct,Product Page,1.6,Returning,San Antonio
3713,6,32.89,0.83,0.1,Social Media,Homepage,1.72,Returning,Chicago
3714,9,596.41,0.45,0.05,Organic,Checkout,1.36,New,Indianapolis
3715,6,767.99,0.12,0.06,Social Media,Contact Us,2.08,Returning,Denver
3716,5,197.58,0.04,0.08,Direct,Contact Us,2.39,New,Los Angeles
3717,4,166.26,0.78,0.04,Organic,Checkout,2.92,New,San Diego
3718,3,232.33,0.33,0.08,Organic,Blog,1.24,New,Phoenix
3719,0,76.93,0.93,0.01,Direct,Product Page,2.13,Returning,Washington
3720,6,106.13,0.62,0.05,Social Media,Checkout,1.81,Returning,Jacksonville
3721,3,31.93,0.44,0.05,Direct,Checkout,2.23,Returning,San Francisco
3722,4,177.42,0.56,0.07,Direct,Product Page,2.03,Returning,Jacksonville
3723,4,283.79,0.46,0.01,Direct,Blog,1.39,New,Jacksonville
3724,8,798.74,0.91,0.01,Social Media,Blog,1.79,Returning,Fort Worth
3725,3,403.05,0.46,0.09,Organic,Product Page,2.15,New,Dallas
3726,4,385.19,0.1,0.03,Referral,Homepage,1.87,New,Philadelphia
3727,2,110.45,0.6,0.03,Direct,Contact Us,1.09,New,Charlotte
3728,5,657.56,0.62,0.08,Organic,Product Page,1.83,New,Fort Worth
3729,7,880.99,0.77,0.04,Referral,Blog,2.34,New,Indianapolis
3730,9,807.64,0.93,0.08,Organic,Homepage,2.42,New,Denver
3731,8,11.87,0.44,0.04,Social Media,Checkout,2.48,Returning,Philadelphia
3732,10,278.17,0.35,0.08,Referral,Checkout,1.95,New,Indianapolis
3733,6,309.2,0.49,0.05,Referral,Checkout,1.71,Returning,Austin
3734,14,104.89,0.9,0.09,Referral,Contact Us,2.19,Returning,Washington
3735,3,1464.36,0.98,0.03,Direct,Blog,1.92,New,New York
3736,6,103.25,0.97,0.04,Referral,Homepage,1.32,Returning,Austin
3737,8,73.24,0.23,0.1,Social Media,Blog,1.51,Returning,Chicago
3738,4,198.58,0.5,0.07,Social Media,Contact Us,2.3,Returning,Chicago
3739,6,117.09,0.26,0.08,Referral,Contact Us,1.88,New,Denver
3740,8,773.22,0.37,0.03,Organic,Product Page,1.49,Returning,San Diego
3741,9,173.99,0.03,0.05,Direct,Blog,1.59,Returning,New York
3742,6,158.37,0.16,0.03,Organic,Checkout,2.2,New,Austin
3743,9,294.94,0.4,0.03,Direct,Product Page,1.08,Returning,Houston
3744,1,25.38,0.36,0.05,Direct,Blog,1.96,Returning,Indianapolis
3745,6,424.08,0.28,0.1,Social Media,Product Page,2.23,New,New York
3746,6,438.82,0.23,0.02,Direct,Product Page,2.48,New,San Francisco
3747,7,192.75,0.75,0.02,Referral,Homepage,2.02,Returning,Seattle
3748,4,935.02,0.29,0.02,Direct,Product Page,1.05,Returning,San Jose
3749,13,259.78,0.71,0.08,Social Media,Contact Us,2.27,Returning,Chicago
3750,3,356.47,0.37,0.05,Social Media,Checkout,2.19,New,Dallas
3751,5,774.47,0.8,0.04,Direct,Homepage,2.73,Returning,Denver
3752,4,329.29,0.17,0.08,Direct,Product Page,2.76,New,Fort Worth
3753,4,169.6,0.16,0.03,Direct,Homepage,2.03,Returning,Los Angeles
3754,8,7.52,0.68,0.04,Organic,Checkout,1.52,Returning,Denver
3755,3,390.92,0.91,0.01,Referral,Checkout,2.28,New,Seattle
3756,2,1004.58,0.14,0.01,Direct,Homepage,2.49,New,Los Angeles
3757,4,190.6,0.07,0.01,Referral,Blog,2.04,New,San Antonio
3758,5,124.55,0.93,0.03,Social Media,Checkout,1.9,Returning,Los Angeles
3759,5,219.73,0.12,0.05,Referral,Contact Us,2.83,Returning,New York
3760,6,391.07,0.25,0,Direct,Contact Us,1.56,Returning,Washington
3761,7,0.21,0.93,0.02,Social Media,Product Page,1.77,New,Jacksonville
3762,6,654.67,0.8,0.02,Direct,Blog,2.22,New,Charlotte
3763,4,652.42,0.34,0.03,Referral,Blog,1.87,New,Jacksonville
3764,10,233.81,0.95,0.02,Referral,Product Page,2.15,New,Fort Worth
3765,7,39.16,0.57,0.02,Organic,Checkout,2.49,New,Chicago
3766,5,334.24,0.07,0.1,Referral,Homepage,1.42,Returning,Dallas
3767,2,44.5,0.7,0.06,Social Media,Blog,1.73,Returning,San Francisco
3768,5,212.51,0.54,0.08,Direct,Blog,2.82,Returning,San Jose
3769,4,29.49,0.57,0.08,Referral,Checkout,2.12,Returning,Dallas
3770,3,266.8,0.99,0.07,Direct,Homepage,1.96,New,Indianapolis
3771,2,114.85,0.15,0.07,Organic,Contact Us,1.77,Returning,Philadelphia
3772,2,533.34,0.66,0.06,Direct,Blog,2.4,New,San Francisco
3773,6,482.75,0.46,0.06,Direct,Checkout,1.57,New,Denver
3774,12,1945.51,0.27,0.09,Referral,Blog,2.47,Returning,San Francisco
3775,7,89.32,0.69,0.02,Referral,Contact Us,1.76,New,Washington
3776,1,19.14,0.67,0.03,Direct,Product Page,1.57,Returning,Washington
3777,8,175.56,0.86,0.01,Organic,Checkout,1.4,New,Fort Worth
3778,4,26.13,0.88,0.08,Social Media,Homepage,1.96,Returning,San Antonio
3779,3,58.99,0.56,0.04,Social Media,Product Page,2.01,Returning,Chicago
3780,10,272.87,0.33,0.09,Social Media,Homepage,1.54,Returning,San Francisco
3781,2,269.04,0.53,0.04,Social Media,Contact Us,1.65,New,Jacksonville
3782,7,13.29,0.36,0.04,Direct,Homepage,1,Returning,San Francisco
3783,3,175.51,0.28,0.04,Direct,Blog,1.81,New,Phoenix
3784,5,226.65,0.55,0.06,Direct,Contact Us,3.24,New,Phoenix
3785,5,93.6,0.66,0.08,Direct,Product Page,0.92,Returning,San Diego
3786,9,616.82,0.59,0.04,Organic,Blog,2.17,New,San Diego
3787,2,52.7,0.95,0.06,Direct,Blog,2.2,New,Fort Worth
3788,7,87.87,0.3,0.02,Direct,Contact Us,1.79,New,Seattle
3789,5,51.23,0.37,0.06,Direct,Homepage,2.07,New,Chicago
3790,6,37.18,0.67,0.05,Referral,Homepage,1.63,Returning,Houston
3791,4,633.54,0.6,0.09,Social Media,Product Page,1.65,Returning,Fort Worth
3792,5,97.66,0,0.09,Referral,Contact Us,2.3,Returning,Denver
3793,6,384.61,0.31,0.05,Organic,Product Page,0.77,New,Jacksonville
3794,10,167.58,0.25,0,Organic,Checkout,1.77,New,San Francisco
3795,7,303.08,0.84,0.08,Social Media,Contact Us,2.16,New,Philadelphia
3796,2,790.06,0.87,0,Social Media,Checkout,1.88,New,Charlotte
3797,7,558.54,0.28,0.05,Direct,Product Page,2.58,New,Phoenix
3798,5,21.44,0.1,0,Social Media,Checkout,2.05,Returning,Philadelphia
3799,9,559.69,0.21,0.04,Organic,Checkout,2.1,New,San Diego
3800,4,180.35,0.18,0.06,Direct,Blog,2.18,New,Indianapolis
3801,7,129.3,0.24,0.04,Organic,Blog,1.53,New,Fort Worth
3802,3,334.78,0.23,0.09,Referral,Product Page,2.24,Returning,Columbus
3803,7,899.97,0.48,0.06,Direct,Product Page,2.86,Returning,Fort Worth
3804,6,29.66,0.32,0.06,Direct,Homepage,1.04,Returning,Phoenix
3805,3,438.4,0.56,0.04,Referral,Checkout,1.51,Returning,Fort Worth
3806,5,68.26,0.34,0,Organic,Homepage,2.19,Returning,San Francisco
3807,4,143.48,0.81,0.07,Social Media,Homepage,1.87,New,Columbus
3808,7,621.02,0.95,0.07,Direct,Contact Us,1.95,New,San Francisco
3809,6,236.76,0.4,0.05,Social Media,Homepage,2.1,Returning,Fort Worth
3810,3,20.95,0.05,0.04,Referral,Homepage,1.37,Returning,Phoenix
3811,3,212.81,0.24,0.05,Organic,Checkout,1.61,Returning,Fort Worth
3812,2,467.68,0.1,0.07,Organic,Homepage,2.14,New,Los Angeles
3813,6,225.79,0.34,0.07,Organic,Checkout,1.71,New,San Diego
3814,5,54.78,0.65,0.07,Social Media,Checkout,1.29,New,San Diego
3815,6,176.66,0.52,0.09,Social Media,Homepage,1.74,Returning,Philadelphia
3816,5,774.47,0.24,0.06,Social Media,Checkout,2.11,New,Fort Worth
3817,6,322.06,0.77,0,Social Media,Product Page,2.83,Returning,Philadelphia
3818,3,392.67,0.13,0.06,Direct,Product Page,1.82,Returning,New York
3819,5,462.44,0.23,0.06,Social Media,Checkout,2.07,New,Chicago
3820,8,28.52,0.68,0.01,Referral,Product Page,1.44,New,San Diego
3821,6,261.35,0.2,0.04,Direct,Contact Us,0.96,Returning,Philadelphia
3822,4,141.44,0.68,0.07,Organic,Blog,1.44,Returning,Philadelphia
3823,4,44.95,0.98,0.07,Social Media,Product Page,1.92,New,Houston
3824,2,67.96,0.83,0.09,Social Media,Homepage,2.33,New,Jacksonville
3825,6,455.82,0.16,0.08,Direct,Product Page,1.65,Returning,San Diego
3826,10,52.84,0.52,0.01,Organic,Contact Us,1.96,New,San Antonio
3827,5,112.37,0.42,0.06,Organic,Contact Us,2.2,New,Seattle
3828,3,100.59,0.99,0.06,Referral,Contact Us,0.88,New,Indianapolis
3829,7,14.96,0.96,0.03,Direct,Product Page,2.4,Returning,Jacksonville
3830,6,186.06,0.13,0.02,Referral,Blog,1.57,New,San Francisco
3831,5,435.64,0.91,0.02,Direct,Homepage,2.32,Returning,Indianapolis
3832,6,6.72,0.19,0.02,Direct,Blog,2.3,New,Indianapolis
3833,1,35.82,0.32,0.08,Direct,Product Page,2.6,New,Columbus
3834,5,382.09,0.35,0.01,Organic,Blog,2.13,New,San Diego
3835,4,270.11,0.29,0.03,Referral,Checkout,2.21,New,New York
3836,9,376.84,0.85,0.02,Referral,Homepage,2.63,Returning,San Diego
3837,9,78.45,0.33,0.07,Social Media,Checkout,1.53,Returning,San Jose
3838,6,488.54,0.82,0.02,Referral,Checkout,2.1,Returning,San Antonio
3839,9,196.1,0.99,0,Social Media,Blog,2,New,Columbus
3840,7,282.71,0.84,0.04,Social Media,Checkout,2.71,Returning,San Diego
3841,2,29,0.35,0.03,Organic,Homepage,1.73,Returning,Washington
3842,3,68.84,0.71,0.04,Social Media,Checkout,2.47,New,Houston
3843,4,445.31,0.53,0.08,Direct,Product Page,2,Returning,Fort Worth
3844,5,76.05,0.79,0,Direct,Homepage,1.67,Returning,San Diego
3845,8,29.13,0.15,0,Organic,Product Page,2.59,Returning,San Francisco
3846,4,272.8,0.64,0.03,Direct,Product Page,1.84,Returning,Denver
3847,4,238.18,0.77,0.09,Direct,Contact Us,1.62,Returning,San Diego
3848,4,280.87,0.76,0.02,Referral,Contact Us,1.57,Returning,San Diego
3849,3,288.94,0.96,0.1,Organic,Product Page,2.49,Returning,Houston
3850,2,208.06,0.06,0.08,Direct,Checkout,2.16,Returning,San Jose
3851,5,204.23,0.35,0.05,Organic,Product Page,1.55,Returning,Los Angeles
3852,9,773.76,0.48,0.07,Organic,Product Page,2.09,New,San Francisco
3853,6,228.99,0.31,0.05,Direct,Contact Us,2.03,New,Charlotte
3854,3,288.15,0.31,0.06,Direct,Blog,2.38,New,Phoenix
3855,4,93.17,0.18,0.06,Social Media,Blog,2.61,Returning,Austin
3856,3,614.6,0.81,0.06,Organic,Blog,1.62,Returning,Fort Worth
3857,4,7.4,0.91,0.01,Organic,Product Page,1.45,New,New York
3858,3,244.41,0.08,0.06,Direct,Product Page,2.55,New,Seattle
3859,5,145.28,0.15,0.07,Social Media,Checkout,2.04,New,Austin
3860,6,277.83,0.23,0.03,Referral,Contact Us,2.25,Returning,Charlotte
3861,8,133.97,0.51,0.1,Direct,Product Page,1.83,New,Dallas
3862,2,379.42,0.79,0.01,Social Media,Homepage,1.84,Returning,Washington
3863,6,6.16,0.07,0.09,Organic,Homepage,1.43,New,San Jose
3864,4,156.21,0.64,0.07,Organic,Contact Us,2.5,New,Houston
3865,5,533.83,0.15,0.07,Direct,Homepage,2.05,New,Dallas
3866,5,86.38,0.97,0.09,Social Media,Homepage,2.39,Returning,Fort Worth
3867,7,16.26,0.9,0.08,Direct,Contact Us,2.27,New,Los Angeles
3868,7,205.87,0.95,0.03,Organic,Product Page,1.78,New,Chicago
3869,6,1125.65,0.11,0.07,Social Media,Product Page,2.39,Returning,Phoenix
3870,5,19.89,0.49,0.01,Social Media,Checkout,2.22,Returning,San Francisco
3871,2,21.79,0.17,0.05,Organic,Product Page,2.27,Returning,San Diego
3872,0,271.25,0.6,0.09,Organic,Homepage,1.25,New,New York
3873,4,86.33,0.23,0.03,Referral,Homepage,0.96,Returning,Charlotte
3874,4,158.41,0.77,0,Referral,Checkout,1.17,Returning,Philadelphia
3875,2,532.48,0.64,0.06,Organic,Contact Us,2.95,New,San Francisco
3876,5,66.51,0.57,0.04,Social Media,Homepage,1.74,Returning,Denver
